417.3700631,422.3734264
426.1025292,431.1061827
426.6378824,431.6472171
430.0225328,435.0258357
453.6720223,458.6756511
455.4425018,460.4464976
456.6800094,461.6842019
464.9269371,469.9307296
476.1631708,481.1665499
498.4955793,503.4991303
