19.3630169,24.3663416
28.1736732,33.1772284
31.8607506,36.8645709
35.3156823,40.3190875
36.4707119,41.4739304
39.8327032,54.8359293
50.5821344,55.5855076
51.8544023,56.8581171
67.8748717,72.8784496
68.4025384,73.4061539
