364.8315598,369.8315598,352.7055776,357.7055776,357.171257,362.1713834
367.8986596,372.8986596,357.5198083,362.5198083,370.7542846,375.7543725
373.2940198,378.2940198,362.6562506,367.6562506,375.1112067,380.1112938
381.1417377,386.1417377,365.0996596,370.0996596,380.93632,385.936442
386.415103,391.415103,365.6267302,370.6267302,389.9903732,394.9904608
386.9313899,391.9313899,367.7706507,372.7706507,390.2119754,395.2120897
397.0722785,403.0722785,370.5235602,375.5235602,406.5220162,411.522111
400.1223412,405.1223412,372.8665997,377.8665997,413.511019,418.5111063
402.6100395,407.6100395,381.2238662,386.2238662,414.440987,419.44119
