414.8404979,415.8409741,407.9264233,412.9321223,422.219562,427.2196456
426.9339284,431.9359817,431.072817,435.0806672,442.1730266,447.1731342
429.5040521,434.5045286,433.9411562,438.9449195,464.6904336,469.6905245
430.4220395,435.4225153,446.3360177,451.3401219,471.7862261,476.7863134
440.077347,445.0778113,453.935836,458.9398374,478.1763612,413.1764788
448.5542804,453.5547433,459.116613,464.1206345,483.5092007,488.5092908
459.3282453,464.3287085,466.1412576,471.1464991,484.5759622,489.5760584
472.0908064,477.0912863,487.3278186,492.3421527,484.6440359,489.6441246
473.8235539,478.8240535,496.6778994,501.6869324,487.1983808,492.1985173
481.5487108,486.5499803,505.8218539,510.8262215,491.8252598,496.8253724
