377.3840308,364.8280042,352.7015424
378.3124974,367.8951729,357.5085252
382.096851,373.2907698,362.6520765
382.8179644,381.1384192,365.0960305
385.0620115,386.4117045,365.6219555
398.1798703,386.9281556,367.7669125
399.6171071,397.0687678,370.5199872
405.5237663,400.1187868,372.8626979
408.0189866,402.6062157,381.2200301
