97.0110768,102.0115544
101.5033184,106.5040528
106.0632752,111.0637407
121.3541364,126.354607
122.7151443,127.7156268
128.9260504,133.9265379
135.4115535,141.4120935
138.6955652,143.6960662
148.2238068,153.2251703
158.2599627,163.2604818
